計費方式,資料集說明網址,分類及編號,資料集提供機關聯絡人,收錄期間(迄),計費說明網址,資料集描述,授權方式,資料名稱,收錄期間(起),計費法令依據,更新頻率,資料連結網址,編碼格式,編號,資料集類型,資料集提供機關電話,檔案格式,資料集提供機關,標籤/關鍵字,最後更新時間,主要欄位,主要欄位說明,建立日期,資料來源,備註,資料量,資料集提供機關聯絡人電子郵件
免費,,公共資訊,陳惠琴,2014/12/31,無,"1.財政部財政統計資料庫公告00年度00年度徵起之國稅、縣市稅分成數額資料。
2.依前開資料庫資料編製臺北市政府徵起之國稅、縣市稅分成數額表。",依臺北市政府資料開放使用規範,臺北市103年度徵起之國稅、縣市稅分成數額表,2014/1/1,無,每年1次,http://data.taipei/opendata/datalist/datasetMeta?oid=df6f9d5f-01a1-4442-b0ad-d5f6aab0b087,"UTF-8,",234,原始資料,02-27208889-1161,"XLS,",臺北市政府財政局,"分成數額表,國稅縣市稅,臺北市,",2015/5/6 14:19,"全國實徵淨額－按地區別及稅目別分					
","全國實徵淨額－按地區別及稅目別分					
",2015/4/29 14:04,臺北市政府財政局,,0筆,huichin103@mail.taipei.gov.tw
免費,,公共資訊,趙公越,,無,臺北市聯營公車預估到站時間,依臺北市政府資訊資產授權流通及加值利用作業要點,臺北市公車動態資訊,,無,每30秒,http://data.taipei/opendata/datalist/datasetMeta?oid=f90cfb07-f506-40cf-a1d0-f0f7aef7ae43,"null,",235,原始資料,27274168#8520,",",臺北市公共運輸處,"無標籤,",2015/5/6 10:27,路線、去返程、預估抵達時間  （目前此連結僅提供測試資料，故不會更新，若需即時資料請參考http://www.dot.taipei.gov.tw/ct.asp?xItem=3167481&CtNode=44829&mp=117001 ）,路線、去返程、預估抵達時間  （目前此連結僅提供測試資料，故不會更新，若需即時資料請參考http://www.dot.taipei.gov.tw/ct.asp?xItem=3167481&CtNode=44829&mp=117001 ）,2014/12/31 10:57,臺北市公共運輸處,,每天約68萬筆,gt_douglas@mail.taipei.gov.tw
免費,,公共資訊,陳澄瑞,,無,行政里界之調整為本局之權責，另為推動業務上運用地理資訊，特將本市456個里加以建置GIS圖層供各公務機關參考使用,依臺北市政府資料開放使用規範,臺北市里界圖,2010/8/17,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=6b17b31d-4e16-495e-95b1-9fd1f47c80d8,"Shapefile,",236,原始資料,02-27574564,"ZIP,",臺北市政府民政局,"-里,里界,",2015/5/6 08:08,面積、市代碼、區代碼、里代碼、市名、行政區、里名、座標(TWD97),面積、市代碼、區代碼、里代碼、市名、行政區、里名、座標(TWD97),2014/12/31 11:47,臺北市政府民政局,,456筆,chen2713@civil.tcg.gov.tw
免費,,公共資訊,臺北市政府政風處 秘書室,,無,提供市民檢舉不法管道與檢舉獎金等資訊,依臺北市政府資訊資產授權流通及加值利用作業要點,臺北市政府政風處檢舉管道,,無,每年,http://data.taipei/opendata/datalist/datasetMeta?oid=8c4f6f0d-37ab-4ba3-b4c1-3d8c45c11347,"null,",237,原始資料,02-27287745,",",臺北市政府政風處,"檢舉不法管道,",2015/5/6 08:06,檢舉管道、受理檢舉事項、檢舉獎金,檢舉管道、受理檢舉事項、檢舉獎金,2014/12/31 11:53,臺北市政府政風處,,,zmy87u@civil.tcg.gov.tw
免費,,公共資訊,陳瑞鈴,2015/12/31,無,"地方稅務行事曆
",依臺北市政府資料開放使用規範,地方稅務行事曆,2015/1/1,無,每年,http://data.taipei/opendata/datalist/datasetMeta?oid=281ca905-49b6-436f-b589-4e9fd437de33,"BIG-5 ,",238,原始資料,(02)23949211#186,"XLS,",臺北市稅捐稽徵處,"地方稅務行事曆,",2015/5/6 08:04,"作業日期、工作提要
","作業日期、工作提要
",2014/12/31 11:52,臺北市稅捐稽徵處,,23,ct-2329@mail.taipei.gov.tw
免費,,公共資訊,謝嘉興,2014/12/31,無,103年以後使用執照摘要,依臺北市政府資料開放使用規範,103年以後使用執照摘要,2014/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=7d5638e4-68ef-4fdf-9085-891d01ae7ccd,"UTF-8,",239,原始資料,02-27258468,"XML,",臺北市建築管理工程處,"使用執照,地址,地號,存根,建照,",2015/5/6 08:01,"YEAR:使用執照年度
NO:使用執照號碼
identify_lice_date:發照日期
license_old：原領建照
name:起造人

BUILD_AREA(基地面積)
base_area_arc   騎樓
base_area_other 其他

BUILD_INFO(建築資訊)
chwang_no        幢
building_no      棟
up_floor_no      地上層
dn_floor_no      地下層
house_no         戶
building_height  建築物設計高度
address          地址
Lan              地號","YEAR:使用執照年度
NO:使用執照號碼
identify_lice_date:發照日期
license_old：原領建照
name:起造人

BUILD_AREA(基地面積)
base_area_arc   騎樓
base_area_other 其他

BUILD_INFO(建築資訊)
chwang_no        幢
building_no      棟
up_floor_no      地上層
dn_floor_no      地下層
house_no         戶
building_height  建築物設計高度
address          地址
Lan              地號",2014/12/31 11:51,臺北市建築管理工程處,,261,1663@dba2.tcg.gov.tw
免費,,公共資訊,廖志國,2013/5/31,無,臺北市各區公所法律諮詢服務相關資料,依臺北市政府資料開放使用規範,臺北市各區公所免費市民法律諮詢服務資料,2013/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=95e1fc57-7605-4c89-8361-dfeac479f45f,"BIG-5,",240,原始資料,02-2725-8396,"CSV,",臺北市政府民政局,"法律,諮詢,",2015/5/6 07:38,"區別(district)、調解會秘書(secretary,Mediation Committee)、聯絡電話(telephone)、機關地址(address)  受理方式：  (一)服務地點：臺北市12區公所。  (二)服務時間：每週一至週五，上午9時30分至11時30分。  (三)登記方式：電話預約或當日現場登記，原則各5位（為維護服務品質，每人諮詢時間約10-15分鐘），名額有限、預約從速，細節請洽各區公所調解秘書。  (四)服務範圍：各種法律問題皆可詢問，惟不提供電話諮詢、不代寫訴狀。","區別(district)、調解會秘書(secretary,Mediation Committee)、聯絡電話(telephone)、機關地址(address)  受理方式：  (一)服務地點：臺北市12區公所。  (二)服務時間：每週一至週五，上午9時30分至11時30分。  (三)登記方式：電話預約或當日現場登記，原則各5位（為維護服務品質，每人諮詢時間約10-15分鐘），名額有限、預約從速，細節請洽各區公所調解秘書。  (四)服務範圍：各種法律問題皆可詢問，惟不提供電話諮詢、不代寫訴狀。",2014/12/31 11:48,臺北市政府民政局,,12,541904@civil.tcg.gov.tw
免費,,公共資訊,陳澄瑞,2013/7/29,無,行政區界之調整為本局之權責，另為推動業務上運用地理資訊，特將本市十二個行政區加以建置GIS圖層供各公務機關參考使用,依臺北市政府資料開放使用規範,臺北市區界圖,2010/8/17,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=1601ef3a-c253-4988-b047-943d9e786143,"Shapefile,",241,原始資料,02-27574564,"ZIP,",臺北市政府民政局,"-區,區界,",2015/5/6 07:30,面積、市代碼、區代碼、市名、行政區、座標(TWD97),面積、市代碼、區代碼、市名、行政區、座標(TWD97),2014/12/31 11:49,臺北市政府民政局,,12筆,chen2713@civil.tcg.gov.tw
免費,,休閒旅遊,林宗慶,2013/3/22,無,市集販賣內容簡介、座標(84),依臺北市政府資料開放使用規範,臺北市市場,2011/11/28,無,每月,http://data.taipei/opendata/datalist/datasetMeta?oid=dae3063d-a727-47f7-bc74-b70381b084d6,"UTF-8,",242,原始資料,02-2341-5241#2812,"CSV,",臺北市市場處,"臺北市市場,",2015/5/6 07:28,名稱、張貼日期、內容、建立日期、地址、經度、緯度,名稱、張貼日期、內容、建立日期、地址、經度、緯度,2014/12/31 11:52,臺北市市場處,,142,cw-1872@mail.taipei.gov.tw
免費,,生活安全及品質,陳子喬,,無,提供本市燃氣熱水器承裝業技術士名冊查詢,依臺北市政府資料開放使用規範,臺北市政府燃氣熱水器承裝業技術士名冊,2006/2/1,無,每月,http://data.taipei/opendata/datalist/datasetMeta?oid=526fc9e3-cbdc-449a-9e99-2c92467ce210,"UTF-8,",243,原始資料,02-27297668-6122,"CSV,",臺北市政府消防局,"承裝業名稱,技術士,登記字號,證號,",2015/5/6 07:25,serial_number(序號)、name(承裝業名稱)、usiness_address(營業場所地址) 、name_of_responsiable_person(負責人姓名)、name_of_technician(技術士姓名) 、effective_date_of_certification(技術士證生效日期) 、certification_number(技術士證號) 、employment_start_date(任職日期)、address(地址) 、telephone(連絡電話),serial_number(序號)、name(承裝業名稱)、usiness_address(營業場所地址) 、name_of_responsiable_person(負責人姓名)、name_of_technician(技術士姓名) 、effective_date_of_certification(技術士證生效日期) 、certification_number(技術士證號) 、employment_start_date(任職日期)、address(地址) 、telephone(連絡電話),2014/12/31 10:58,臺北市政府消防局,,452,y3ful6@tfd.gov.tw
免費,,生活安全及品質,洪國榮,2014/12/31,無,104年溺水地點一覽表，供各單位加強水域安全整備與民眾遊憩參考,依臺北市政府資料開放使用規範,臺北市易溺水地點一覽表,2011/1/31,無,每年,http://data.taipei/opendata/datalist/datasetMeta?oid=1d1f8665-1247-47be-9fcd-5ead19ec763b,"UTF-8,",244,原始資料,02-27297668#8828,"CSV,",臺北市政府消防局,"地點,溺水,臺北市,",2015/5/6 07:23,項次、易溺水地點,項次、易溺水地點,2014/12/31 11:50,臺北市政府消防局,,33,siealv@tfd.gov.tw
免費,,就醫,王婉菱,,無,臺北市居家護理機構,依臺北市政府資料開放使用規範,臺北市居家護理院所,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=a846fd02-a054-4206-b584-70dea8ad3a25,"UTF-8,",245,原始資料,1999#7083,"CSV,",臺北市政府衛生局,,2015/5/6 07:21,"title(標題), address_for_display(顯示用地址), telephone(電話)","title(標題), address_for_display(顯示用地址), telephone(電話)",2014/12/31 11:52,臺北市政府衛生局,I00公共資訊,36,mico9285@health.gov.tw
免費,,公共資訊,林政鋒,2014/12/31,無,彙整臺北市各區里辦公處地址及電話資訊,依臺北市政府資料開放使用規範,臺北市各區里辦公處地址及電話連結,2013/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=5ddca26c-4a44-45a5-8ae3-259e942a11ae,"Unicode,",246,原始資料,02-27256221,"CSV,",臺北市政府民政局,"里辦公處,",2015/5/6 07:20,各區里辦公處地址及電話連結,各區里辦公處地址及電話連結,2014/12/31 11:51,臺北市政府民政局,,12,dicky026@civil.tcg.gov.tw
免費,,就醫,楊佩綺,,無,臺北市預防接種合約院所,依臺北市政府資料開放使用規範,臺北市預防接種合約院所,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=ec201f0a-2efa-4426-9439-a8daea7b33c7,"UTF-8,",247,原始資料,(02)23759800#1927,"CSV,",臺北市政府衛生局,,2015/5/5 21:23,"title(標題), address_for_display(顯示用地址), telephone(電話)","title(標題), address_for_display(顯示用地址), telephone(電話)",2014/12/31 11:54,臺北市政府衛生局,,189,peggy918@health.gov.tw
免費,,就醫,廖俐惇,,無,臺北市公費流感抗病毒藥劑合約院所,依臺北市政府資料開放使用規範,臺北市公費流感抗病毒藥劑合約院所,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=c9ad5931-42e5-4698-96b8-1353cf4f5416,"UTF-8,",248,原始資料, 23759800#1960,"CSV,",臺北市政府衛生局,,2015/5/5 21:22,"neme(醫院名稱), address_for_display(顯示用地址),address_for_system(系統辨識用地址) telephone(電話)","neme(醫院名稱), address_for_display(顯示用地址),address_for_system(系統辨識用地址) telephone(電話)",2014/12/31 11:48,臺北市政府衛生局,,292,litunliao@health.gov.tw
免費,,就醫,鍾梓瑜,,無,臺北市產後護理之家,依臺北市政府資料開放使用規範,臺北市產後護理之家,,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=b940e63f-cde7-498a-9e59-a5de859c5ca3,"UTF-8,",249,原始資料,27287111,"CSV,",臺北市政府衛生局,,2015/5/5 21:20,標題、類別、連絡電話、FAX、交通資訊、顯示用地址、系統辨識用地址,標題、類別、連絡電話、FAX、交通資訊、顯示用地址、系統辨識用地址,2014/12/31 11:46,臺北市政府衛生局,,62,zoechung@health.gov.tw
免費,,休閒旅遊,鄭梓宣,2013/8/2,無,委外館所,依臺北市政府資料開放使用規範,臺北市藝文館所,2011/9/1,無,每天,http://data.taipei/opendata/datalist/datasetMeta?oid=f058688f-1fd0-40d4-85e6-18267484cd18,"UTF-8,",250,原始資料,(02) 2720-8889 ext.3529,"XML,",臺北市政府文化局,"藝文館所,",2015/5/5 21:16,館所編號、館所名稱、財產類別、建物屬性、館所電話、所在縣市、詳細地址、館所網址、館所簡介、文化局對應頁面連結 ,館所編號、館所名稱、財產類別、建物屬性、館所電話、所在縣市、詳細地址、館所網址、館所簡介、文化局對應頁面連結 ,2014/12/31 11:56,臺北市政府文化局,,38,bt_phoebe@mail.taipei.gov.tw
免費,,休閒旅遊,鄭梓宣,2013/8/2,無,文化資產,依臺北市政府資料開放使用規範,臺北市文化資產,2011/9/1,無,每天,http://data.taipei/opendata/datalist/datasetMeta?oid=46119295-2534-4ac9-82d5-5f4653ba15bb,"UTF-8,",251,原始資料,(02) 2720-8889 ext.3529,"XML,",臺北市政府文化局,"文化資產 古蹟 歷建,",2015/5/5 21:15,個案編號、名稱、種類、簡介、現狀、是否辦理容積移轉、公告日期、公告文號、行政區域、地址或位置、定著土地之範圍、指定理由、法令依據、文化局對應頁面連結 ,個案編號、名稱、種類、簡介、現狀、是否辦理容積移轉、公告日期、公告文號、行政區域、地址或位置、定著土地之範圍、指定理由、法令依據、文化局對應頁面連結 ,2014/12/31 11:56,臺北市政府文化局,,356,bt_phoebe@mail.taipei.gov.tw
免費,,生活安全及品質,羅小芸,2014/10/15,無,臺北市垃圾清運路線圖,依臺北市政府資料開放使用規範,臺北市垃圾清運路線圖,2012/1/13,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=c2a7d447-d4ef-4730-a3e6-b36d3f5dd995,"UTF-8,",252,原始資料,02-2728-7273,"CSV,",臺北市政府環境保護局,"垃圾清運,環境保護,",2015/5/5 21:13,區(Region)、里(Li)、分隊(DepName)、車號(CarNo)、車次(CarNumber)、時間(CarTime)、地址(Address)、經度(Lng)、緯度(Lat),區(Region)、里(Li)、分隊(DepName)、車號(CarNo)、車次(CarNumber)、時間(CarTime)、地址(Address)、經度(Lng)、緯度(Lat),2014/12/31 11:46,臺北市政府環境保護局,,4058,la-jessicalo@mail.taipei.gov.tw 
免費,,生活安全及品質,范姜仁茂,2014/9/29,無,臺北市空氣品質監測站基本資料,依臺北市政府資料開放使用規範,臺北市空氣品質監測站基本資料,2013/1/1,無,不定期,http://data.taipei/opendata/datalist/datasetMeta?oid=75d0520a-1c2c-466b-81ee-e382351915dc,"UTF-8,",253,原始資料,02-2823-7027,"CSV,",臺北市政府環境保護局,"環境保護,監測站,空氣品質,",2015/5/5 21:05,測站種類(station type)、測站分類(classification)、測站名稱(station_name)、測站地址(station_address)、監測項目(monitor_item),測站種類(station type)、測站分類(classification)、測站名稱(station_name)、測站地址(station_address)、監測項目(monitor_item),2014/12/31 10:57,臺北市政府環境保護局,,23,la-jmfanchiang@mail.taipei.gov.tw
免費,,公共資訊,郭承宗,2014/12/31,無,政府行政機關辦公日曆表,依臺北市政府資料開放使用規範,臺北市-政府行政機關辦公日曆表,2014/1/1,無,每年,http://data.taipei/opendata/datalist/datasetMeta?oid=9cfba4c6-3caa-48ff-a926-f903c74c5736,"UTF-8,",254,原始資料,02-27287723-7723,"CSV,",臺北市政府人事處,"103年政府行政機關辦公日曆表,",2015/5/5 21:03,date(日期)、name(紀念日節日名稱)、isHoliday(是否放假)、holidayCategory(放假類別)、description(放假說明),date(日期)、name(紀念日節日名稱)、isHoliday(是否放假)、holidayCategory(放假類別)、description(放假說明),2014/12/31 10:58,臺北市政府人事處,,360,a309@dopms.taipei.gov.tw
無,,公共資訊,沈冠佑,,無,臺北市103年公告土地現值(係為產製當時之資料，後續因土地分割、合併等致地價變動，可利用臺北市地價查詢多功能服務系統(http://210.241.73.250/Query/Prc/Input_p.asp)所提供公告土地現值及公告地價查詢功能，如有土地合併或分割時，該系統會同步更新土地分割或合併後之地價資料。),依臺北市政府資料開放使用規範,臺北市103年公告土地現值,,無,每年,http://data.taipei/opendata/datalist/datasetMeta?oid=40f9f055-3d41-4544-bace-146547844c5b,"BIG-5,",255,原始資料,02-27287440,"CSV,",臺北市政府地政局,"公告,地價,現值,",2015/5/5 21:00,縣市別、行政區、段小段、地號(00010000地號為1地號、00010001地號為1-1地號)、公告土地現值(元/㎡) ,縣市別、行政區、段小段、地號(00010000地號為1地號、00010001地號為1-1地號)、公告土地現值(元/㎡) ,2014/12/31 10:59,臺北市政府地政局,,415277,oa-0612@mail.taipei.gov.tw
